time_s,position_m,C_H2,C_CH4,q_H2,q_CH4,u
0.0,0.010617051433151645,0.004024093416045606,0.02248721028387515,2.4956824752797243e-06,0.0003301795989373426,0.0
0.0,0.02123410286630329,0.004024737728004799,0.0209396306026884,2.5046963288271846e-06,0.0003085291453104805,0.0
0.0,0.03185115429945494,0.004025366145923768,0.01943022656273005,2.513548236048906e-06,0.0002872676656214922,0.0
0.0,0.04246820573260658,0.004025977369627165,0.017962121053973296,2.5222157911242673e-06,0.0002664489763011148,0.0
0.0,0.05308525716575822,0.004026570066755416,0.01653851427312174,2.5306756816452434e-06,0.0002461290713673678,0.0
0.0,0.06370230859890988,0.004027142886026084,0.01516265187167941,2.5389038932091625e-06,0.00022636563102779625,0.0
0.0,0.07431936003206152,0.004027694473844926,0.013837785059456265,2.546875975039231e-06,0.0002072173837005955,0.0
0.0,0.08493641146521316,0.0040282234944748,0.012567122160143666,2.5545673713542677e-06,0.00018874331011142548,0.0
0.0,0.0955534628983648,0.004028728653834247,0.011353771451654844,2.5619538207821705e-06,0.00017100168395730033,0.0
0.0,0.10617051433151645,0.0040292087267975625,0.010200675593679548,2.5690118226404084e-06,0.00015404895195927405,0.0
0.0,0.1167875657646681,0.004029662587618286,0.009110538554359756,2.5757191643504156e-06,0.00013793846707559673,0.0
0.0,0.12740461719781976,0.0040300892427880515,0.008085746687438012,2.5820554986731993e-06,0.00012271910204498314,0.0
0.0,0.1380216686309714,0.004030487865293282,0.007128286449379225,2.5880029530959985e-06,0.00010843378569893186,0.0
0.0,0.14863872006412304,0.004030857828869716,0.006239662124595919,2.5935467470144073e-06,9.511802054486287e-05,0.0
0.0,0.15925577149727468,0.004031198740503607,0.005420817758643088,2.598675786005043e-06,8.279845536518885e-05,0.0
0.0,0.16987282293042633,0.004031510469153694,0.004672068170024792,2.6033831973524337e-06,7.14915989099307e-05,0.0
0.0,0.180489874363578,0.00403179316850711,0.0039930442896224235,2.607666768061837e-06,6.120276779841597e-05,0.0
0.0,0.1911069257967296,0.004032047291604656,0.003382658031178952,2.6115292468429387e-06,5.1925361143151817e-05,0.0
0.0,0.20172397722988128,0.004032273595407399,0.00283909131941693,2.614978475752798e-06,4.3640544308300616e-05,0.0
0.0,0.2123410286630329,0.004032473133863471,0.002359812739410759,2.6180273257075424e-06,3.631740375325776e-05,0.0
0.0,0.22295808009618456,0.004032647238751981,0.0019416235457814753,2.620693422663896e-06,2.991360466872763e-05,0.0
0.0,0.2335751315293362,0.004032797488481278,0.0015807326027239034,2.6229986669859956e-06,2.4376545365213982e-05,0.0
0.0,0.24419218296248782,0.004032925666018992,0.0012728574305599456,2.624968565729117e-06,1.9644961026879167e-05,0.0
0.0,0.2548092343956395,0.004033033708100888,0.0010133461990814703,2.626631414168617e-06,1.56508895750479e-05,0.0
0.0,0.26542628582879113,0.004033123648683445,0.0007973135494151449,2.6280173766205787e-06,1.2321879438785605e-05,0.0
0.0,0.2760433372619428,0.0040331975601404415,0.0006197818334170557,2.6291575254344836e-06,9.583297805959066e-06,0.0
0.0,0.2866603886950944,0.004033257495883726,0.0004758189350091721,2.6300828996691636e-06,7.360591612292571e-06,0.0
0.0,0.2972774401282461,0.004033305437870951,0.00036066435278115516,2.630823641014284e-06,5.58136300498131e-06,0.0
0.0,0.3078944915613977,0.004033343251892313,0.0002698366004444058,2.6314082546693475e-06,4.1771446799397765e-06,0.0
0.0,0.31851154299454937,0.004033372652680743,0.0001992170103137827,2.631863028701809e-06,3.0847945703089693e-06,0.0
0.0,0.329128594427701,0.004033395179903213,0.00014510740335898372,2.6322116290201167e-06,2.247468726437145e-06,0.0
0.0,0.33974564586085265,0.004033412185090109,0.0001042614858030862,2.6324748707857826e-06,1.6151704023615946e-06,0.0
0.0,0.3503626972940043,0.004033424828681044,7.389194656130335e-05,2.6326706528635103e-06,1.1449075346147302e-06,0.0
0.0,0.360979748727156,0.004033434085694532,5.165684173119939e-05,2.6328140311900113e-06,8.00516544957019e-07,0.0
0.0,0.37159680016030755,0.004033440758113015,3.562984727798271e-05,2.63291740042582e-06,5.522260484566699e-07,0.0
0.0,0.3822138515934592,0.004033445491923329,2.4259331208348633e-05,2.6329907509281416e-06,3.7603964110465123e-07,0.0
0.0,0.3928309030266109,0.004033448796822236,1.6321021711283936e-05,2.6330419693563083e-06,2.5301387758967585e-07,0.0
0.0,0.40344795445976256,0.004033451066843163,1.0868464280991775e-05,2.6330771551679824e-06,1.6849807679023639e-07,0.0
0.0,0.4140650058929142,0.004033452600504436,7.184627612015233e-06,2.6331009308120175e-06,1.1138926306265533e-07,0.0
0.0,0.4246820573260658,0.004033453619467457,4.737087181492807e-06,2.633116729577742e-06,7.344077136231696e-08,0.0
0.0,0.43529910875921746,0.004033454285070733,3.138311833497646e-06,2.6331270510058575e-06,4.864876573560314e-08,0.0
0.0,0.4459161601923691,0.004033454712432695,2.1117898190998985e-06,2.6331336789382917e-06,3.2728495159432686e-08,0.0
0.0,0.45653321162552074,0.004033454982076666,1.464105276004573e-06,2.6331378613777727e-06,2.268227853242815e-08,0.0
0.0,0.4671502630586724,0.004033455149219225,1.0626289215992334e-06,2.6331404542532275e-06,1.645418656218234e-08,0.0
0.0,0.4777673144918241,0.0040334552509768175,8.182073712277589e-07,2.633142033013516e-06,1.2661997123923189e-08,0.0
0.0,0.48838436592497564,0.004033455311805247,6.720977329051001e-07,2.633142976879188e-06,1.0394825046082336e-08,0.0
0.0,0.4990014173581273,0.004033455347497806,5.863644574957101e-07,2.633143530783933e-06,9.064340501250891e-09,0.0
0.0,0.509618468791279,0.0040334553680494226,5.369997272376056e-07,2.633143849758885e-06,8.29815881482814e-09,0.0
0.0,0.5202355202244306,0.0040334553796578364,5.0911665867744e-07,2.633144029950441e-06,7.865336170076742e-09,0.0
0.0,0.5308525716575823,0.004033455386087787,4.93672146303469e-07,2.6331441297714375e-06,7.625564495280447e-09,0.0
0.0,0.5414696230907339,0.004033455389579199,4.852859598252158e-07,2.633144183979776e-06,7.495355094959965e-09,0.0
0.0,0.5520866745238856,0.004033455391436936,4.808237345152622e-07,2.6331442128271587e-06,7.42606305295874e-09,0.0
0.0,0.5627037259570372,0.004033455392405109,4.784979582783999e-07,2.633144227864606e-06,7.389942554203619e-09,0.0
0.0,0.5733207773901888,0.004033455392899185,4.773109902081159e-07,2.633144235539949e-06,7.371506044697648e-09,0.0
0.0,0.5839378288233406,0.0040334553931452395,4.7671808937062604e-07,2.633144239373837e-06,7.362295708125647e-09,0.0
0.0,0.5945548802564922,0.004033455393265649,4.764283511185779e-07,2.633144241247712e-06,7.357794252582408e-09,0.0
0.0,0.6051719316896438,0.004033455393324263,4.7628989560173763e-07,2.633144242143983e-06,7.355642902875718e-09,0.0
0.0,0.6157889831227954,0.004033455393351129,4.7622522814051384e-07,2.633144242562317e-06,7.354637962946916e-09,0.0
0.0,0.6264060345559471,0.004033455393363819,4.761957219676057e-07,2.633144242753493e-06,7.354179377098752e-09,0.0
0.0,0.6370230859890987,0.00403345539337069,4.7618257694986846e-07,2.63314424283947e-06,7.353975051702969e-09,0.0
0.0,0.6476401374222504,0.004033455393374478,4.7617686230915084e-07,2.6331442428773766e-06,7.353886212747084e-09,0.0
0.0,0.658257188855402,0.004033455393376535,4.761744393723046e-07,2.63314424289374e-06,7.353848541509426e-09,0.0
0.0,0.6688742402885537,0.004033455393378583,4.761734380975257e-07,2.6331442429012854e-06,7.353832972022812e-09,0.0
0.0,0.6794912917217053,0.004033455393380624,4.761730350646403e-07,2.633144242905116e-06,7.3538267042294376e-09,0.0
0.0,0.6901083431548569,0.004033455393382664,4.7617287715634774e-07,2.633144242907427e-06,7.353824248207361e-09,0.0
0.0,0.7007253945880086,0.0040334553933847024,4.7617281697982856e-07,2.6331442429091302e-06,7.3538233121390235e-09,0.0
0.0,0.7113424460211603,0.004033455393386743,4.76172794692561e-07,2.6331442429106002e-06,7.353822965409647e-09,0.0
0.0,0.721959497454312,0.004033455393388782,4.761727866778276e-07,2.63314424291198e-06,7.353822840706681e-09,0.0
0.0,0.7325765488874636,0.00403345539339082,4.761727838827933e-07,2.6331442429133273e-06,7.353822797212536e-09,0.0
0.0,0.7431936003206151,0.00403345539339286,4.7617278293953873e-07,2.6331442429146643e-06,7.3538227825322126e-09,0.0
