time_s,C_H2_out_kmol_per_m3,C_CH4_out_kmol_per_m3,y_CH4_out,u_out_m_per_s,is_product_cut
2.7384456285567954e-05,0.023639320880123833,0.12709768106859554,0.843175062695184,0.042105263157894736,False
0.02735707182928239,0.0236393208801266,0.1270976810685927,0.8431750626951656,0.042105263157894736,False
0.05474152811485035,0.023639320880129308,0.1270976810685927,0.8431750626951504,0.042105263157894736,False
0.08212598440041831,0.023639320880132025,0.1270976810685927,0.8431750626951353,0.042105263157894736,False
0.10951044068598625,0.023639320880134745,0.1270976810685927,0.8431750626951201,0.042105263157894736,False
0.13689489697155421,0.023639320880137458,0.1270976810685927,0.8431750626951049,0.042105263157894736,False
0.16427935325712217,0.023639320880140178,0.1270976810685927,0.8431750626950897,0.042105263157894736,False
0.19166380954269013,0.023639320880142898,0.12709768106859273,0.8431750626950745,0.042105263157894736,False
0.2190482658282581,0.02363932088014561,0.12709768106859276,0.8431750626950594,0.042105263157894736,False
0.24643272211382605,0.023639320880148324,0.1270976810685928,0.8431750626950442,0.042105263157894736,False
0.273817178399394,0.023639320880151044,0.12709768106859284,0.843175062695029,0.042105263157894736,False
0.30120163468496197,0.02363932088015376,0.12709768106859287,0.843175062695014,0.042105263157894736,False
0.32858609097052993,0.023639320880156477,0.1270976810685929,0.8431750626949988,0.042105263157894736,False
0.3559705472560979,0.023639320880159194,0.12709768106859295,0.8431750626949837,0.042105263157894736,False
0.38335500354166585,0.023639320880161914,0.12709768106859298,0.8431750626949684,0.042105263157894736,False
0.4107394598272338,0.023639320880164627,0.127097681068593,0.8431750626949532,0.042105263157894736,False
0.4381239161128017,0.02363932088016734,0.12709768106859307,0.8431750626949381,0.042105263157894736,False
0.4655083723983696,0.02363932088017006,0.1270976810685931,0.8431750626949229,0.042105263157894736,False
0.49289282868393763,0.02363932088017278,0.12709768106859312,0.8431750626949077,0.042105263157894736,False
0.5202772849695056,0.023639320880175493,0.12709768106859318,0.8431750626948927,0.042105263157894736,False
0.5476617412550735,0.023639320880178206,0.1270976810685932,0.8431750626948775,0.042105263157894736,False
0.5750461975406415,0.02363932088018093,0.12709768106859323,0.8431750626948623,0.042105263157894736,False
0.6024306538262094,0.023639320880183643,0.1270976810685933,0.8431750626948472,0.042105263157894736,False
0.6298151101117775,0.02363932088018636,0.12709768106859332,0.843175062694832,0.042105263157894736,False
0.6571995663973453,0.023639320880189076,0.12709768106859337,0.8431750626948168,0.042105263157894736,False
0.6845840226829133,0.023639320880191796,0.1270976810685934,0.8431750626948017,0.042105263157894736,False
0.7119684789684814,0.02363932088019451,0.12709768106859343,0.8431750626947865,0.042105263157894736,False
0.7393529352540492,0.023639320880197223,0.12709768106859348,0.8431750626947715,0.042105263157894736,False
0.7667373915396172,0.023639320880199943,0.1270976810685935,0.8431750626947563,0.042105263157894736,False
0.7941218478251852,0.023639320880202663,0.12709768106859354,0.8431750626947411,0.042105263157894736,False
0.8215063041107532,0.023639320880205376,0.1270976810685936,0.843175062694726,0.042105263157894736,False
0.848890760396321,0.023639320880208096,0.12709768106859362,0.8431750626947108,0.042105263157894736,False
0.876275216681889,0.023639320880210812,0.12709768106859365,0.8431750626946956,0.042105263157894736,False
0.903659672967457,0.023639320880213525,0.12709768106859368,0.8431750626946803,0.042105263157894736,False
0.931044129253025,0.023639320880216242,0.12709768106859373,0.8431750626946652,0.042105263157894736,False
0.958428585538593,0.02363932088021896,0.12709768106859376,0.84317506269465,0.042105263157894736,False
0.985813041824161,0.02363932088022168,0.1270976810685938,0.843175062694635,0.042105263157894736,False
1.013197498109729,0.023639320880224392,0.12709768106859384,0.8431750626946198,0.042105263157894736,False
1.0405819543952968,0.023639320880227112,0.12709768106859387,0.8431750626946046,0.042105263157894736,False
1.0679664106808646,0.023639320880229832,0.1270976810685939,0.8431750626945895,0.042105263157894736,False
1.0953508669664327,0.023639320880232545,0.12709768106859395,0.8431750626945743,0.042105263157894736,False
1.1227353232520005,0.02363932088023526,0.12709768106859398,0.8431750626945591,0.042105263157894736,False
1.1501197795375688,0.023639320880237978,0.127097681068594,0.8431750626945439,0.042105263157894736,False
1.1775042358231367,0.023639320880240695,0.12709768106859407,0.8431750626945288,0.042105263157894736,False
1.2048886921087045,0.023639320880243408,0.1270976810685941,0.8431750626945137,0.042105263157894736,False
1.2322731483942724,0.023639320880246124,0.1270976810685941,0.8431750626944985,0.042105263157894736,False
1.2596576046798402,0.023639320880248837,0.12709768106859412,0.8431750626944834,0.042105263157894736,False
1.2870420609654085,0.023639320880251558,0.12709768106859418,0.8431750626944682,0.042105263157894736,False
1.3144265172509764,0.023639320880254274,0.1270976810685942,0.843175062694453,0.042105263157894736,False
1.3418109735365444,0.023639320880256987,0.12709768106859426,0.8431750626944379,0.042105263157894736,False
1.369195429822112,0.023639320880259704,0.1270976810685943,0.8431750626944228,0.042105263157894736,False
1.3965798861076801,0.02363932088026242,0.12709768106859431,0.8431750626944077,0.042105263157894736,False
1.423964342393248,0.02363932088026514,0.12709768106859437,0.8431750626943925,0.042105263157894736,False
1.4513487986788163,0.023639320880267854,0.1270976810685944,0.8431750626943773,0.042105263157894736,False
