time_s,C_H2_out_kmol_per_m3,C_CH4_out_kmol_per_m3,y_CH4_out,u_out_m_per_s
21.00679696130954,0.03784439389117871,0.12898980582072833,0.7731616541660568,0.15000000000000002
21.008984488002923,0.03784450491946428,0.1289630207456374,0.7731247150356727,0.15000000000000002
21.011172014696307,0.037844615929027714,0.12893624018719393,0.7730877703214595,0.15000000000000002
21.013359541389693,0.03784472691987281,0.12890946414447735,0.773050820022457,0.15000000000000002
21.015547068083077,0.03784483789200339,0.12888269261656743,0.773013864137705,0.15000000000000002
21.017734594776464,0.03784494884542328,0.12885592560254436,0.7729769026662435,0.15000000000000002
21.01992212146985,0.037845059780136296,0.12882916310148826,0.7729399356071116,0.15000000000000002
21.02210964816323,0.03784517069614622,0.1288024051124794,0.7729029629593486,0.15000000000000002
21.024297174856617,0.03784528159345688,0.12877565163459856,0.7728659847219933,0.15000000000000002
21.02648470155,0.03784539247207212,0.1287489026669267,0.7728290008940846,0.15000000000000002
21.028672228243384,0.0378455033319957,0.1287221582085448,0.7727920114746609,0.15000000000000002
21.03085975493677,0.03784561417323144,0.12869541825853434,0.7727550164627608,0.15000000000000002
21.033047281630157,0.037845724995783175,0.128668682815977,0.7727180158574224,0.15000000000000002
21.035234808323544,0.037845835799654656,0.1286419518799545,0.7726810096576839,0.15000000000000002
21.03742233501693,0.03784594658484973,0.1286152254495488,0.7726439978625824,0.15000000000000002
21.03960986171031,0.03784605735137219,0.12858850352384224,0.7726069804711561,0.15000000000000002
21.041797388403698,0.03784616809922582,0.1285617861019174,0.7725699574824421,0.15000000000000002
21.043984915097084,0.03784627882841444,0.12853507318285703,0.7725329288954778,0.15000000000000002
21.046172441790468,0.03784638953894185,0.12850836476574415,0.7724958947092998,0.15000000000000002
21.048359968483854,0.037846500230811875,0.1284816608496618,0.7724588549229447,0.15000000000000002
21.05054749517724,0.03784661090402829,0.12845496143369353,0.7724218095354494,0.15000000000000002
21.05273502187062,0.03784672155859489,0.12842826651692302,0.7723847585458502,0.15000000000000002
21.054922548564008,0.03784683219451549,0.12840157609843417,0.772347701953183,0.15000000000000002
21.057110075257395,0.03784694281179383,0.12837489017731107,0.7723106397564842,0.15000000000000002
21.05929760195078,0.0378470534104338,0.12834820875263808,0.7722735719547889,0.15000000000000002
21.06148512864416,0.03784716399043913,0.12832153182349998,0.7722364985471329,0.15000000000000002
21.063672655337548,0.03784727455181364,0.12829485938898127,0.7721994195325517,0.15000000000000002
21.065860182030935,0.037847385094561085,0.12826819144816715,0.77216233491008,0.15000000000000002
21.068047708724315,0.0378474956186853,0.12824152800014288,0.7721252446787529,0.15000000000000002
21.0702352354177,0.03784760612419003,0.12821486904399396,0.7720881488376052,0.15000000000000002
21.07242276211109,0.03784771661107912,0.12818821457880625,0.7720510473856713,0.15000000000000002
21.07461028880447,0.03784782707935632,0.12816156460366565,0.7720139403219856,0.15000000000000002
21.07679781549786,0.03784793752902545,0.12813491911765842,0.771976827645582,0.15000000000000002
21.078985342191245,0.03784804796009026,0.1281082781198709,0.7719397093554946,0.15000000000000002
21.081172868884625,0.03784815837255455,0.12808164160938978,0.7719025854507569,0.15000000000000002
21.083360395578012,0.037848268766422104,0.12805500958530194,0.7718654559304023,0.15000000000000002
21.0855479222714,0.03784837914169671,0.12802838204669456,0.7718283207934644,0.15000000000000002
21.087735448964786,0.03784848949838216,0.12800175899265503,0.7717911800389763,0.15000000000000002
21.08992297565817,0.037848599836482213,0.12797514042227104,0.7717540336659707,0.15000000000000002
21.092110502351556,0.03784871015600068,0.12794852633463033,0.7717168816734804,0.15000000000000002
21.09429802904494,0.03784882045694134,0.12792191672882072,0.7716797240605373,0.15000000000000002
21.096485555738322,0.03784893073930791,0.12789531160393078,0.7716425608261746,0.15000000000000002
21.09867308243171,0.03784904100310422,0.12786871095904884,0.7716053919694237,0.15000000000000002
21.100860609125093,0.037849151248334024,0.12784211479326382,0.7715682174893168,0.15000000000000002
21.103048135818476,0.03784926147500113,0.12781552310566457,0.7715310373848855,0.15000000000000002
21.105235662511863,0.03784937168310931,0.12778893589534027,0.7714938516551607,0.15000000000000002
21.10742318920525,0.03784948187266233,0.1277623531613806,0.7714566602991746,0.15000000000000002
21.10961071589863,0.03784959204366394,0.1277357749028751,0.7714194633159579,0.15000000000000002
21.111798242592016,0.037849702196117954,0.1277092011189136,0.7713822607045413,0.15000000000000002
21.113985769285403,0.03784981233002814,0.12768263180858638,0.7713450524639555,0.15000000000000002
21.11617329597879,0.03784992244539822,0.12765606697098364,0.7713078385932308,0.15000000000000002
21.118360822672177,0.037850032542232,0.12762950660519615,0.7712706190913982,0.15000000000000002
21.12054834936556,0.03785014262053324,0.12760295071031447,0.7712333939574866,0.15000000000000002
21.122735876058943,0.03785025268030571,0.12757639928542994,0.7711961631905268,0.15000000000000002
21.12492340275233,0.03785036272155315,0.12754985232963387,0.7711589267895482,0.15000000000000002
21.127110929445713,0.03785047274427938,0.1275233098420176,0.7711216847535801,0.15000000000000002
21.1292984561391,0.037850582748488154,0.12749677182167302,0.7710844370816519,0.15000000000000002
21.131485982832487,0.037850692734183226,0.12747023826769205,0.7710471837727924,0.15000000000000002
21.133673509525874,0.037850802701368334,0.12744370917916686,0.7710099248260306,0.15000000000000002
21.135861036219254,0.03785091265004727,0.12741718455519024,0.7709726602403955,0.15000000000000002
21.138048562912637,0.03785102258022379,0.12739066439485439,0.770935390014915,0.15000000000000002
21.14023608960602,0.037851132491901626,0.12736414869725235,0.7708981141486175,0.15000000000000002
21.142423616299407,0.03785124238508458,0.12733763746147736,0.770860832640531,0.15000000000000002
21.144611142992794,0.037851352259776386,0.12731113068662275,0.7708235454896835,0.15000000000000002
21.14679866968618,0.037851462115980804,0.12728462837178228,0.7707862526951026,0.15000000000000002
21.148986196379564,0.03785157195370159,0.12725813051604953,0.7707489542558156,0.15000000000000002
21.151173723072947,0.03785168177294253,0.12723163711851876,0.7707116501708499,0.15000000000000002
21.153361249766334,0.0378517915737073,0.12720514817828427,0.7706743404392327,0.15000000000000002
21.155548776459717,0.03785190135599969,0.12717866369444067,0.7706370250599909,0.15000000000000002
21.157736303153104,0.03785201111982347,0.1271521836660825,0.7705997040321507,0.15000000000000002
21.15992382984649,0.03785212086518239,0.12712570809230492,0.770562377354739,0.15000000000000002
21.162111356539878,0.0378522305920802,0.1270992369722031,0.7705250450267817,0.15000000000000002
21.164298883233258,0.03785234030052064,0.12707277030487252,0.7704877070473048,0.15000000000000002
21.166486409926645,0.03785244999050746,0.12704630808940875,0.7704503634153343,0.15000000000000002
21.16867393662003,0.03785255966204441,0.127019850324908,0.7704130141298963,0.15000000000000002
21.170861463313415,0.03785266931513524,0.12699339701046633,0.7703756591900156,0.15000000000000002
21.1730489900068,0.0378527789497837,0.12696694814518011,0.7703382985947177,0.15000000000000002
21.17523651670019,0.03785288856599352,0.12694050372814583,0.7703009323430274,0.15000000000000002
21.177424043393568,0.03785299816376845,0.1269140637584605,0.7702635604339702,0.15000000000000002
21.17961157008695,0.03785310774311224,0.1268876282352211,0.77022618286657,0.15000000000000002
21.18179909678034,0.03785321730402862,0.12686119715752509,0.7701887996398517,0.15000000000000002
21.18398662347372,0.03785332684652133,0.1268347705244699,0.7701514107528395,0.15000000000000002
21.18617415016711,0.03785343637059411,0.12680834833515328,0.7701140162045574,0.15000000000000002
21.188361676860495,0.03785354587625072,0.12678193058867326,0.770076615994029,0.15000000000000002
21.190549203553882,0.037853655363494866,0.12675551728412823,0.7700392101202784,0.15000000000000002
21.192736730247262,0.03785376483233032,0.1267291084206166,0.7700017985823289,0.15000000000000002
21.19492425694065,0.0378538742827608,0.12670270399723704,0.7699643813792036,0.15000000000000002
21.197111783634035,0.037853983714790033,0.1266763040130884,0.7699269585099257,0.15000000000000002
21.199299310327422,0.037854093128421765,0.12664990846727006,0.7698895299735181,0.15000000000000002
21.201486837020806,0.037854202523659716,0.12662351735888128,0.7698520957690034,0.15000000000000002
21.203674363714192,0.03785431190050764,0.12659713068702183,0.7698146558954042,0.15000000000000002
21.205861890407576,0.037854421258969255,0.1265707484507914,0.7697772103517425,0.15000000000000002
21.20804941710096,0.03785453059904829,0.12654437064929025,0.7697397591370407,0.15000000000000002
21.210236943794346,0.03785463992074841,0.1265179972816187,0.7697023022503208,0.15000000000000002
21.212424470487733,0.03785474922407344,0.12649162834687716,0.769664839690604,0.15000000000000002
21.21461199718112,0.0378548585090271,0.1264652638441667,0.7696273714569118,0.15000000000000002
21.2167995238745,0.03785496777561309,0.12643890377258818,0.7695898975482659,0.15000000000000002
21.218987050567886,0.037855077023835136,0.1264125481312429,0.7695524179636871,0.15000000000000002
21.221174577261266,0.03785518625369696,0.12638619691923245,0.7695149327021965,0.15000000000000002
21.223362103954653,0.037855295465202284,0.12635985013565834,0.7694774417628145,0.15000000000000002
21.22554963064804,0.03785540465835484,0.12633350777962274,0.7694399451445619,0.15000000000000002
21.227737157341426,0.037855513833158334,0.1263071698502276,0.7694024428464586,0.15000000000000002
21.22992468403481,0.03785562298961657,0.12628083634657566,0.7693649348675248,0.15000000000000002
21.232112210728197,0.03785573212773313,0.1262545072677694,0.7693274212067808,0.15000000000000002
21.23429973742158,0.0378558412475118,0.12622818261291174,0.7692899018632461,0.15000000000000002
21.236487264114963,0.0378559503489563,0.12620186238110578,0.7692523768359399,0.15000000000000002
21.23867479080835,0.037856059432070335,0.12617554657145497,0.7692148461238821,0.15000000000000002
21.240862317501737,0.037856168496857634,0.1261492351830628,0.7691773097260913,0.15000000000000002
21.243049844195124,0.03785627754332191,0.12612292821503304,0.7691397676415865,0.15000000000000002
21.24523737088851,0.037856386571466866,0.12609662566646998,0.7691022198693869,0.15000000000000002
21.24742489758189,0.03785649558129625,0.12607032753647762,0.7690646664085102,0.15000000000000002
21.249612424275277,0.03785660457281371,0.12604403382416066,0.7690271072579755,0.15000000000000002
21.251799950968664,0.03785671354602301,0.1260177445286238,0.7689895424168004,0.15000000000000002
21.253987477662047,0.03785682250092784,0.12599145964897204,0.7689519718840032,0.15000000000000002
21.25617500435543,0.03785693143753192,0.12596517918431066,0.7689143956586016,0.15000000000000002
21.258362531048817,0.03785704035583893,0.12593890313374498,0.768876813739613,0.15000000000000002
21.2605500577422,0.03785714925585262,0.12591263149638096,0.7688392261260549,0.15000000000000002
21.262737584435584,0.03785725813757666,0.12588636427132424,0.7688016328169446,0.15000000000000002
21.26492511112897,0.037857367001014816,0.12586010145768084,0.7687640338112981,0.15000000000000002
21.267112637822354,0.037857475846170704,0.12583384305455741,0.7687264291081333,0.15000000000000002
21.26930016451574,0.03785758467304805,0.12580758906106043,0.7686888187064663,0.15000000000000002
21.271487691209128,0.037857693481650564,0.12578133947629683,0.7686512026053136,0.15000000000000002
21.273675217902515,0.037857802271981975,0.1257550942993737,0.7686135808036915,0.15000000000000002
21.275862744595894,0.037857911044045955,0.1257288535293982,0.7685759533006155,0.15000000000000002
21.27805027128928,0.03785801979784621,0.125702617165478,0.7685383200951017,0.15000000000000002
21.280237797982668,0.03785812853338643,0.12567638520672086,0.7685006811861659,0.15000000000000002
21.28242532467605,0.03785823725067035,0.1256501576522348,0.7684630365728232,0.15000000000000002
