time_s,position_m,C_H2,C_CH4,q_H2,q_CH4,u
0.0,0.018715839327526455,0.03884303347599923,0.004123656165688425,2.6270466832085664e-05,6.603592316478309e-05,0.0
0.0,0.03743167865505291,0.03884506405395359,0.003639827503545614,2.6302686578589595e-05,5.835887708765611e-05,0.0
0.0,0.056147517982579366,0.038846941851739446,0.003192402299884213,2.6332551075546237e-05,5.12430248664057e-05,0.0
0.0,0.07486335731010582,0.03884866573745735,0.0027816502120740615,2.6360026454288767e-05,4.46964357991557e-05,0.0
0.0,0.09357919663763227,0.038850236277170304,0.0024074363225225085,2.6385107028372217e-05,3.872046411471052e-05,0.0
0.0,0.11229503596515873,0.038851655724656355,0.002069223575569055,2.6407815409502828e-05,3.3309721365465526e-05,0.0
0.0,0.13101087529268518,0.03885292796464263,0.0017660863070039098,2.6428201805067227e-05,2.8452243829635652e-05,0.0
0.0,0.14972671462021164,0.038854058408282856,0.0014967351494561548,2.644634247273563e-05,2.4129860757364438e-05,0.0
0.0,0.16844255394773808,0.03885505384254618,0.0012595529204033277,2.6462337358392637e-05,2.0318757206954203e-05,0.0
0.0,0.18715839327526454,0.038855922238165114,0.0010526403839198728,2.6476306996960986e-05,1.6990212510552512e-05,0.0
0.0,0.205874232602791,0.038856672523670276,0.0008738700922627,2.6488388806346227e-05,1.4111483338482887e-05,0.0
0.0,0.22459007193031746,0.038857314335480835,0.0007209459326332504,2.6498732947263855e-05,1.1646790197237928e-05,0.0
0.0,0.24330591125784393,0.03885785775574308,0.0005914655949111032,2.65074979512841e-05,9.558359151272322e-06,0.0
0.0,0.26202175058537036,0.03885831305037204,0.00048298298748930096,2.651484633254874e-05,7.807467427859607e-06,0.0
0.0,0.2807375899128968,0.03885869041955931,0.00039306768452035466,2.6520940393855055e-05,6.3554427062367346e-06,0.0
0.0,0.2994534292404233,0.03885899977174067,0.0003193587827926331,2.6525938415764852e-05,5.1645711381194975e-06,0.0
0.0,0.31816926856794975,0.03885925052993257,0.00025961104459119866,2.6529991380971415e-05,4.198877827105456e-06,0.0
0.0,0.33688510789547615,0.03885945147667239,0.00021173184504006705,2.6533240339767604e-05,3.424754551288958e-06,0.0
0.0,0.3556009472230026,0.038859610640763355,0.00017380815514159433,2.6535814471406882e-05,2.8114216707727286e-06,0.0
0.0,0.3743167865505291,0.03885973522610961,0.00014412349867404058,2.6537829845990366e-05,2.3312231213476987e-06,0.0
0.0,0.39303262587805554,0.03885983158022363,0.00012116545389496808,2.653938884690084e-05,1.9597640176807677e-06,0.0
0.0,0.411748465205582,0.03885990519790224,0.000103624777671451,2.6540580178415e-05,1.6759088279334873e-06,0.0
0.0,0.4304643045331084,0.038859960754070916,9.038757954738899e-05,2.654147935886966e-05,1.4616638565265818e-06,0.0
0.0,0.44918014386063493,0.03886000215902413,8.052215785041931e-05,2.6542149587159894e-05,1.3019707734529093e-06,0.0
0.0,0.46789598318816134,0.03886003262918458,7.326214030627539e-05,2.654264286851526e-05,1.1844383686738311e-06,0.0
0.0,0.48661182251568785,0.0388600547668863,6.798747345079047e-05,2.654300129251193e-05,1.099038034227338e-06,0.0
0.0,0.5053276618432142,0.03886007064351495,6.420461264427079e-05,2.6543258369783203e-05,1.037785262319517e-06,0.0
0.0,0.5240435011707407,0.03886008188137922,6.152701453621462e-05,2.654344035126205e-05,9.944253069587001e-07,0.0
0.0,0.5427593404982671,0.03886008973082813,5.9656760892433187e-05,2.6543567472672683e-05,9.641366567435757e-07,0.0
0.0,0.5614751798257936,0.0388600951402825,5.836787548529231e-05,2.654365508543903e-05,9.432615752082437e-07,0.0
0.0,0.58019101915332,0.03886009881778255,5.74916553523397e-05,2.6543714651668325e-05,9.290690238246472e-07,0.0
0.0,0.5989068584808466,0.03886010128360127,5.6904137242460875e-05,2.6543754594712728e-05,9.195520011444054e-07,0.0
0.0,0.617622697808373,0.03886010291402333,5.651566529837058e-05,2.6543781007367072e-05,9.132588007570673e-07,0.0
0.0,0.6363385371358995,0.03886010397691149,5.626241688038514e-05,2.6543798227291313e-05,9.091559065146084e-07,0.0
0.0,0.6550543764634259,0.03886010465994039,5.609967562460673e-05,2.654380929388619e-05,9.065191339656112e-07,0.0
0.0,0.6737702157909523,0.038860105092520865,5.599660752905917e-05,2.654381630314848e-05,9.048490799776195e-07,0.0
