time_s,C_H2_out_kmol_per_m3,C_CH4_out_kmol_per_m3,y_CH4_out,u_out_m_per_s,is_product_cut
7.418890226605826e-05,0.07065013312068906,0.12129581448478317,0.631926935670952,0.016,False
0.0741147133637922,0.07065013312068937,0.1212958144847762,0.6319269356709376,0.016,False
0.14830361562985048,0.07065013312068937,0.1212958144847762,0.6319269356709376,0.016,False
0.2224925178959087,0.07065013312068937,0.1212958144847762,0.6319269356709376,0.016,False
0.29668142016196697,0.07065013312068937,0.1212958144847762,0.6319269356709376,0.016,False
0.37087032242802526,0.07065013312068937,0.1212958144847762,0.6319269356709376,0.016,False
0.4450592246940835,0.07065013312068937,0.1212958144847762,0.6319269356709376,0.016,False
0.5192481269601418,0.07065013312068937,0.1212958144847762,0.6319269356709376,0.016,False
0.5934370292261999,0.07065013312068937,0.1212958144847762,0.6319269356709376,0.016,False
0.6676259314922581,0.07065013312068937,0.1212958144847762,0.6319269356709376,0.016,False
0.7418148337583166,0.07065013312068937,0.1212958144847762,0.6319269356709376,0.016,False
0.8160037360243748,0.07065013312068937,0.1212958144847762,0.6319269356709376,0.016,False
0.8901926382904329,0.07065013312068937,0.1212958144847762,0.6319269356709376,0.016,False
0.9643815405564913,0.07065013312068937,0.1212958144847762,0.6319269356709376,0.016,False
1.0385704428225495,0.07065013312068937,0.1212958144847762,0.6319269356709376,0.016,False
1.1127593450886077,0.07065013312068937,0.1212958144847762,0.6319269356709376,0.016,False
1.186948247354666,0.07065013312068937,0.1212958144847762,0.6319269356709376,0.016,False
1.2611371496207244,0.0706501331206909,0.1212958144847762,0.6319269356709325,0.016,False
1.3353260518867824,0.07065013312069744,0.1212958144847762,0.6319269356709111,0.016,False
1.4095149541528407,0.070650133120704,0.1212958144847762,0.6319269356708894,0.016,False
1.4837038564188991,0.07065013312071056,0.12129581448477626,0.6319269356708679,0.016,False
1.5578927586849574,0.07065013312071712,0.12129581448477633,0.6319269356708466,0.016,False
1.6320816609510156,0.07065013312072366,0.1212958144847764,0.6319269356708251,0.016,False
1.7062705632170738,0.07065013312073024,0.12129581448477651,0.6319269356708036,0.016,False
1.780459465483132,0.07065013312073677,0.12129581448477658,0.6319269356707822,0.016,False
1.8546483677491903,0.07065013312074334,0.12129581448477664,0.6319269356707607,0.016,False
1.9288372700152487,0.07065013312074987,0.1212958144847767,0.6319269356707394,0.016,False
2.0030261722813067,0.07065013312075645,0.12129581448477682,0.6319269356707179,0.016,False
2.077215074547365,0.07065013312076299,0.12129581448477689,0.6319269356706966,0.016,False
2.151403976813423,0.07065013312076955,0.12129581448477696,0.631926935670675,0.016,False
2.225592879079482,0.07065013312077609,0.12129581448477703,0.6319269356706537,0.016,False
2.2997817813455397,0.07065013312078267,0.12129581448477712,0.6319269356706323,0.016,False
2.3739706836115984,0.0706501331207892,0.12129581448477719,0.6319269356706109,0.016,False
2.448159585877656,0.07065013312079577,0.12129581448477728,0.6319269356705893,0.016,False
2.5223484881437144,0.07065013312080232,0.12129581448477737,0.631926935670568,0.016,False
2.596537390409773,0.07065013312080888,0.12129581448477744,0.6319269356705466,0.016,False
2.6707262926758313,0.07065013312081542,0.12129581448477751,0.6319269356705252,0.016,False
2.7449151949418895,0.07065013312082198,0.12129581448477758,0.6319269356705036,0.016,False
2.8191040972079473,0.07065013312082853,0.12129581448477769,0.6319269356704823,0.016,False
2.893292999474006,0.0706501331208351,0.12129581448477776,0.6319269356704609,0.016,False
2.9674819017400638,0.07065013312084163,0.12129581448477783,0.6319269356704394,0.016,False
3.0416708040061224,0.07065013312084818,0.1212958144847779,0.631926935670418,0.016,False
3.115859706272181,0.07065013312085475,0.121295814484778,0.6319269356703966,0.016,False
3.1900486085382385,0.0706501331208613,0.12129581448477807,0.6319269356703752,0.016,False
3.264237510804297,0.07065013312086785,0.12129581448477814,0.6319269356703537,0.016,False
3.3384264130703554,0.07065013312087441,0.12129581448477825,0.6319269356703324,0.016,False
3.4126153153364136,0.07065013312088096,0.12129581448477832,0.6319269356703109,0.016,False
3.4868042176024723,0.07065013312088751,0.12129581448477839,0.6319269356702895,0.016,False
3.56099311986853,0.07065013312089406,0.12129581448477844,0.6319269356702679,0.016,False
3.6351820221345883,0.07065013312090063,0.12129581448477855,0.6319269356702466,0.016,False
3.7093709244006465,0.07065013312090718,0.12129581448477862,0.6319269356702252,0.016,False
3.783559826666705,0.07065013312091373,0.12129581448477869,0.6319269356702037,0.016,False
3.857748728932763,0.07065013312092029,0.1212958144847788,0.6319269356701823,0.016,False
3.9319376311988212,0.07065013312092684,0.12129581448477886,0.6319269356701609,0.016,False
4.00612653346488,0.07065013312093339,0.12129581448477893,0.6319269356701395,0.016,False
4.080315435730937,0.0706501331209411,0.12129581448477904,0.6319269356701143,0.016,False
4.154504337996996,0.07065013312095193,0.12129581448477915,0.6319269356700788,0.016,False
4.228693240263054,0.0706501331209628,0.12129581448477929,0.6319269356700434,0.016,False
4.302882142529112,0.07065013312097358,0.12129581448477943,0.6319269356700081,0.016,False
4.377071044795171,0.07065013312098446,0.12129581448477957,0.6319269356699726,0.016,False
4.45125994706123,0.0706501331209953,0.1212958144847797,0.6319269356699372,0.016,False
4.5254488493272875,0.0706501331210062,0.1212958144847798,0.6319269356699015,0.016,False
4.599637751593346,0.070650133121017,0.12129581448477994,0.6319269356698661,0.016,False
4.673826653859404,0.07065013312102796,0.12129581448478009,0.6319269356698304,0.016,False
4.748015556125462,0.07065013312103877,0.12129581448478022,0.631926935669795,0.016,False
4.822204458391521,0.07065013312104965,0.12129581448478033,0.6319269356697594,0.016,False
4.896393360657579,0.07065013312106048,0.12129581448478047,0.631926935669724,0.016,False
4.970582262923637,0.07065013312107142,0.1212958144847806,0.6319269356696882,0.016,False
5.044771165189696,0.07065013312108227,0.12129581448478075,0.6319269356696527,0.016,False
5.118960067455753,0.07065013312109317,0.12129581448478086,0.6319269356696171,0.016,False
5.193148969721811,0.07065013312110399,0.121295814484781,0.6319269356695818,0.016,False
5.26733787198787,0.07065013312111494,0.12129581448478112,0.6319269356695459,0.016,False
5.3415267742539285,0.07065013312112581,0.12129581448478126,0.6319269356695105,0.016,False
5.415715676519987,0.0706501331211367,0.12129581448478141,0.6319269356694749,0.016,False
5.489904578786045,0.07065013312114748,0.12129581448478151,0.6319269356694396,0.016,False
5.564093481052102,0.07065013312115839,0.12129581448478165,0.6319269356694039,0.016,False
5.6382823833181615,0.0706501331211692,0.12129581448478179,0.6319269356693686,0.016,False
5.712471285584219,0.07065013312118008,0.12129581448478192,0.631926935669333,0.016,False
5.786660187850278,0.07065013312119092,0.12129581448478204,0.6319269356692976,0.016,False
5.860849090116337,0.07065013312120182,0.12129581448478217,0.631926935669262,0.016,False
5.935037992382394,0.07065013312121264,0.12129581448478231,0.6319269356692266,0.016,False
6.009226894648452,0.07065013312122355,0.12129581448478245,0.631926935669191,0.016,False
6.08341579691451,0.07065013312123439,0.12129581448478259,0.6319269356691556,0.016,False
6.1576046991805695,0.07065013312124524,0.12129581448478269,0.63192693566912,0.016,False
6.231793601446627,0.0706501331212561,0.12129581448478284,0.6319269356690845,0.016,False
6.305982503712685,0.07065013312126699,0.12129581448478297,0.631926935669049,0.016,False
6.380171405978745,0.07065013312127787,0.1212958144847831,0.6319269356690134,0.016,False
6.454360308244802,0.07065013312128872,0.12129581448478322,0.631926935668978,0.016,False
6.52854921051086,0.07065013312129954,0.12129581448478335,0.6319269356689424,0.016,False
6.602738112776919,0.07065013312131044,0.12129581448478349,0.6319269356689069,0.016,False
6.676927015042977,0.07065013312132123,0.12129581448478363,0.6319269356688716,0.016,False
6.751115917309035,0.07065013312133214,0.12129581448478374,0.631926935668836,0.016,False
6.825304819575093,0.0706501331213429,0.12129581448478387,0.6319269356688008,0.016,False
6.899493721841152,0.07065013312135379,0.121295814484784,0.6319269356687651,0.016,False
6.97368262410721,0.0706501331213646,0.12129581448478416,0.6319269356687299,0.016,False
7.047871526373267,0.07065013312137552,0.12129581448478426,0.6319269356686941,0.016,False
7.122060428639327,0.07065013312138639,0.1212958144847844,0.6319269356686585,0.016,False
7.196249330905385,0.07065013312139734,0.12129581448478453,0.6319269356686228,0.016,False
7.270438233171443,0.07065013312140825,0.12129581448478467,0.6319269356685872,0.016,False
7.3446271354375,0.07065013312141916,0.12129581448478481,0.6319269356685514,0.016,False
7.418816037703559,0.07065013312143001,0.12129581448478492,0.631926935668516,0.016,False
7.493004939969618,0.07065013312144088,0.12129581448478506,0.6319269356684805,0.016,False
7.5671938422356755,0.07065013312145173,0.1212958144847852,0.631926935668445,0.016,False
7.641382744501735,0.07065013312146255,0.12129581448478532,0.6319269356684095,0.016,False
7.715571646767793,0.07065013312147338,0.12129581448478544,0.6319269356683741,0.016,False
7.78976054903385,0.07065013312148428,0.12129581448478559,0.6319269356683386,0.016,False
7.863949451299909,0.07065013312149511,0.12129581448478571,0.6319269356683033,0.016,False
7.938138353565967,0.07065013312150596,0.12129581448478585,0.6319269356682677,0.016,False
8.012327255832025,0.07065013312151679,0.121295814484786,0.6319269356682323,0.016,False
8.086516158098084,0.07065013312152768,0.1212958144847861,0.6319269356681967,0.016,False
8.160705060364142,0.07065013312153852,0.12129581448478624,0.6319269356681613,0.016,False
8.2348939626302,0.0706501331215494,0.12129581448478638,0.6319269356681257,0.016,False
8.30908286489626,0.0706501331215603,0.12129581448478652,0.6319269356680901,0.016,False
8.383271767162316,0.07065013312157123,0.12129581448478662,0.6319269356680542,0.016,False
8.457460669428373,0.07065013312158212,0.12129581448478675,0.6319269356680187,0.016,False
8.531649571694434,0.070650133121593,0.1212958144847869,0.6319269356679832,0.016,False
8.60583847396049,0.07065013312160394,0.12129581448478703,0.6319269356679474,0.016,False
8.68002737622655,0.0706501331216148,0.12129581448478717,0.6319269356679118,0.016,False
8.754216278492608,0.07065013312162566,0.12129581448478728,0.6319269356678764,0.016,False
8.828405180758669,0.0706501331216365,0.12129581448478742,0.631926935667841,0.016,False
8.902594083024725,0.07065013312164739,0.12129581448478756,0.6319269356678053,0.016,False
8.976782985290782,0.07065013312165826,0.1212958144847877,0.6319269356677699,0.016,False
9.050971887556841,0.0706501331216691,0.12129581448478781,0.6319269356677344,0.016,False
9.125160789822898,0.07065013312167996,0.12129581448478793,0.6319269356676989,0.016,False
9.199349692088957,0.07065013312169084,0.12129581448478807,0.6319269356676632,0.016,False
9.273538594355017,0.07065013312170171,0.12129581448478823,0.6319269356676279,0.016,False
9.347727496621074,0.07065013312171257,0.12129581448478834,0.6319269356675923,0.016,False
9.421916398887133,0.07065013312172347,0.12129581448478846,0.6319269356675566,0.016,False
9.49610530115319,0.07065013312173438,0.1212958144847886,0.631926935667521,0.016,False
9.570294203419248,0.07065013312174523,0.12129581448478874,0.6319269356674855,0.016,False
9.644483105685307,0.07065013312175612,0.12129581448478888,0.63192693566745,0.016,False
9.718672007951366,0.07065013312176698,0.12129581448478899,0.6319269356674144,0.016,False
9.792860910217424,0.07065013312177787,0.12129581448478913,0.6319269356673788,0.016,False
9.867049812483481,0.07065013312178874,0.12129581448478927,0.6319269356673433,0.016,False
9.941238714749542,0.07065013312179962,0.1212958144847894,0.6319269356673078,0.016,False
10.015427617015598,0.0706501331218105,0.1212958144847895,0.6319269356672721,0.016,False
10.089616519281657,0.07065013312182135,0.12129581448478965,0.6319269356672367,0.016,False
10.163805421547714,0.07065013312183219,0.12129581448478978,0.6319269356672012,0.016,False
10.237994323813773,0.07065013312184307,0.12129581448478992,0.6319269356671657,0.016,False
10.312183226079833,0.07065013312185395,0.12129581448479007,0.6319269356671302,0.016,False
10.38637212834589,0.07065013312186483,0.12129581448479017,0.6319269356670945,0.016,False
10.460561030611949,0.07065013312187571,0.1212958144847903,0.631926935667059,0.016,False
10.534749932878006,0.07065013312188666,0.12129581448479045,0.6319269356670232,0.016,False
10.608938835144064,0.0706501331218976,0.12129581448479058,0.6319269356669874,0.016,False
10.683127737410121,0.07065013312190849,0.12129581448479068,0.6319269356669518,0.016,False
10.75731663967618,0.07065013312191937,0.12129581448479082,0.6319269356669163,0.016,False
10.83150554194224,0.07065013312193028,0.12129581448479097,0.6319269356668806,0.016,False
10.905694444208297,0.07065013312194116,0.12129581448479111,0.631926935666845,0.016,False
10.979883346474356,0.07065013312195201,0.12129581448479124,0.6319269356668096,0.016,False
11.054072248740413,0.07065013312196282,0.12129581448479135,0.6319269356667743,0.016,False
11.128261151006473,0.0706501331219737,0.12129581448479149,0.6319269356667386,0.016,False
11.20245005327253,0.07065013312198452,0.12129581448479163,0.6319269356667033,0.016,False
11.276638955538587,0.07065013312199538,0.12129581448479176,0.6319269356666678,0.016,False
11.350827857804648,0.07065013312200619,0.12129581448479188,0.6319269356666324,0.016,False
11.425016760070704,0.07065013312201711,0.12129581448479201,0.6319269356665967,0.016,False
11.499205662336765,0.07065013312202796,0.12129581448479215,0.6319269356665613,0.016,False
11.573394564602822,0.07065013312203888,0.12129581448479229,0.6319269356665256,0.016,False
11.647583466868879,0.07065013312204979,0.1212958144847924,0.6319269356664898,0.016,False
11.721772369134937,0.07065013312206073,0.12129581448479253,0.6319269356664542,0.016,False
11.795961271400994,0.07065013312207162,0.12129581448479267,0.6319269356664186,0.016,False
11.870150173667056,0.07065013312208246,0.12129581448479282,0.6319269356663831,0.016,False
11.944339075933113,0.07065013312209334,0.12129581448479294,0.6319269356663476,0.016,False
12.018527978199172,0.07065013312210415,0.12129581448479305,0.6319269356663122,0.016,False
12.092716880465229,0.07065013312211499,0.1212958144847932,0.6319269356662767,0.016,False
12.166905782731286,0.07065013312212587,0.12129581448479333,0.6319269356662413,0.016,False
12.241094684997346,0.0706501331221367,0.12129581448479347,0.6319269356662057,0.016,False
12.315283587263405,0.0706501331221476,0.12129581448479357,0.6319269356661701,0.016,False
12.389472489529464,0.07065013312215834,0.12129581448479372,0.6319269356661351,0.016,False
12.46366139179552,0.07065013312216924,0.12129581448479385,0.6319269356660994,0.016,False
12.537850294061577,0.07065013312218003,0.12129581448479398,0.6319269356660641,0.016,False
12.612039196327638,0.07065013312219094,0.1212958144847941,0.6319269356660284,0.016,False
12.686228098593695,0.07065013312220177,0.12129581448479423,0.631926935665993,0.016,False
12.760417000859754,0.07065013312221273,0.12129581448479437,0.6319269356659571,0.016,False
12.834605903125812,0.07065013312222364,0.12129581448479451,0.6319269356659215,0.016,False
12.90879480539187,0.0706501331222346,0.12129581448479465,0.6319269356658858,0.016,False
12.98298370765793,0.07065013312224545,0.12129581448479475,0.6319269356658502,0.016,False
13.057172609923986,0.07065013312225644,0.12129581448479489,0.6319269356658143,0.016,False
13.131361512190045,0.07065013312226731,0.12129581448479504,0.6319269356657788,0.016,False
13.205550414456102,0.07065013312227819,0.12129581448479518,0.6319269356657432,0.016,False
13.27973931672216,0.070650133122289,0.12129581448479528,0.6319269356657079,0.016,False
13.353928218988221,0.07065013312229992,0.12129581448479541,0.6319269356656722,0.016,False
13.428117121254278,0.07065013312231075,0.12129581448479557,0.6319269356656368,0.016,False
13.502306023520337,0.07065013312232162,0.12129581448479569,0.6319269356656013,0.016,False
13.576494925786394,0.07065013312233243,0.12129581448479583,0.631926935665566,0.016,False
13.650683828052452,0.07065013312234332,0.12129581448479594,0.6319269356655303,0.016,False
13.724872730318511,0.07065013312235414,0.12129581448479608,0.631926935665495,0.016,False
13.79906163258457,0.07065013312236508,0.12129581448479622,0.6319269356654592,0.016,False
13.873250534850628,0.07065013312237593,0.12129581448479636,0.6319269356654237,0.016,False
13.947439437116685,0.07065013312238687,0.12129581448479647,0.6319269356653879,0.016,False
14.021628339382744,0.07065013312239772,0.1212958144847966,0.6319269356653525,0.016,False
14.095817241648803,0.07065013312240866,0.12129581448479673,0.6319269356653167,0.016,False
