time_s,position_m,C_H2_kmol_per_m3,C_CH4_kmol_per_m3,y_CH4_mol_percent,q_H2,q_CH4,u_m_per_s
71.91955277242225,0.7240836861167286,0.070650133123175,0.1212958144823043,63.19269356580143,3.5744263068755705e-05,0.0014517451296091042,0.09999999999720573
71.91955277242225,0.7359539104792979,0.0706501331232164,0.12129581448226301,63.19269356577989,3.5744263068779205e-05,0.001451745129608714,0.09999999999715992
71.91955277242225,0.7478241348418672,0.07065013312325784,0.1212958144822217,63.19269356575832,3.574426306880274e-05,0.0014517451296083236,0.09999999999711412
71.91955277242225,0.7596943592044366,0.07065013312329928,0.12129581448218037,63.19269356573675,3.574426306882626e-05,0.001451745129607933,0.09999999999706831
71.91955277242225,0.771564583567006,0.07065013312334069,0.12129581448213904,63.19269356571519,3.5744263068849774e-05,0.0014517451296075425,0.0999999999970225
71.91955277242225,0.7834348079295752,0.07065013312338214,0.12129581448209771,63.192693565693624,3.5744263068873314e-05,0.001451745129607152,0.09999999999697669
71.91955277242225,0.7953050322921447,0.07065013312342357,0.12129581448205638,63.19269356567205,3.5744263068896835e-05,0.0014517451296067615,0.09999999999693088
71.91955277242225,0.8071752566547139,0.07065013312346499,0.12129581448201508,63.1926935656505,3.574426306892035e-05,0.001451745129606371,0.09999999999688508
71.91955277242225,0.8190454810172833,0.07065013312350643,0.12129581448197375,63.19269356562893,3.574426306894388e-05,0.0014517451296059806,0.09999999999683927
71.91955277242225,0.8309157053798525,0.07065013312354786,0.12129581448193243,63.19269356560737,3.57442630689674e-05,0.0014517451296055899,0.09999999999679346
71.91955277242225,0.8427859297424218,0.07065013312358931,0.1212958144818911,63.1926935655858,3.574426306899094e-05,0.0014517451296051993,0.09999999999674765
71.91955277242225,0.8546561541049912,0.07065013312363076,0.12129581448184977,63.19269356556422,3.5744263069014464e-05,0.0014517451296048086,0.09999999999670184
71.91955277242225,0.8665263784675605,0.0706501331236722,0.12129581448180844,63.192693565542655,3.5744263069038e-05,0.0014517451296044183,0.09999999999665604
71.91955277242225,0.8783966028301298,0.07065013312371361,0.12129581448176713,63.19269356552111,3.5744263069061505e-05,0.0014517451296040278,0.09999999999661023
71.91955277242225,0.8902668271926991,0.07065013312375507,0.1212958144817258,63.192693565499525,3.574426306908505e-05,0.0014517451296036372,0.09999999999656442
71.91955277242225,0.9021370515552684,0.0706501331237965,0.12129581448168447,63.19269356547797,3.574426306910857e-05,0.0014517451296032465,0.09999999999651861
71.91955277242225,0.9140072759178378,0.07065013312383793,0.12129581448164317,63.192693565456395,3.5744263069132086e-05,0.0014517451296028564,0.0999999999964728
71.91955277242225,0.925877500280407,0.07065013312387937,0.12129581448160184,63.19269356543483,3.574426306915562e-05,0.0014517451296024656,0.099999999996427
71.91955277242225,0.9377477246429764,0.07065013312392081,0.12129581448156052,63.19269356541326,3.574426306917915e-05,0.0014517451296020751,0.09999999999638119
71.91955277242225,0.9496179490055456,0.07065013312396222,0.1212958144815192,63.192693565391714,3.574426306920266e-05,0.0014517451296016848,0.09999999999633538
71.91955277242225,0.9614881733681151,0.07065013312400366,0.12129581448147787,63.19269356537014,3.574426306922619e-05,0.0014517451296012943,0.09999999999628957
71.91955277242225,0.9733583977306844,0.07065013312404508,0.12129581448143657,63.19269356534858,3.57442630692497e-05,0.001451745129600904,0.09999999999624376
71.91955277242225,0.9852286220932537,0.07065013312408651,0.12129581448139526,63.19269356532702,3.5744263069273236e-05,0.0014517451296005134,0.09999999999619796
71.91955277242225,0.9970988464558231,0.07065013312412795,0.12129581448135393,63.19269356530546,3.574426306929676e-05,0.001451745129600123,0.09999999999615215
71.91955277242225,1.0089690708183923,0.07065013312437625,0.12129581448110141,63.19269356517528,3.574426306944197e-05,0.0014517451295973825,0.09999999999589045
71.91955277242225,1.0208392951809617,0.07065013312664226,0.12129581447878889,63.19269356398581,3.574426307077065e-05,0.0014517451295720824,0.09999999999353118
71.91955277242225,1.032709519543531,0.07065013314629938,0.12129581445872531,63.19269355366691,3.574426308229261e-05,0.00145174512935275,0.09999999997305908
71.91955277242225,1.0445797439061004,0.07065013331565699,0.12129581428586599,63.19269346476351,3.5744263181559535e-05,0.0014517451274633113,0.09999999979668829
71.91955277242225,1.0564499682686697,0.07065013477346746,0.12129581279791365,63.192692699493435,3.574426403603462e-05,0.0014517451111994986,0.09999999827850897
71.91955277242225,1.068320192631239,0.07065014732077121,0.12129579999118084,63.19268611285133,3.574427139045676e-05,0.001451744971217935,0.09999998521161778
71.91955277242225,1.0801904169938081,0.07065025531328646,0.12129568976580524,63.192629422739365,3.5744334688731125e-05,0.0014517437664206072,0.0999998727472503
71.91955277242225,1.0920606413563776,0.07065118477349265,0.12129474108802477,63.192141507361235,3.5744879479554655e-05,0.0014517333970776002,0.09999890480984286
71.91955277242225,1.1039308657189468,0.07065918349198745,0.12128657698818322,63.18794261710874,3.574956789438728e-05,0.0014516441607267325,0.09999057575979209
71.91955277242225,1.1158010900815163,0.07072795390594111,0.12121638472499321,63.151841616993444,3.578988267653409e-05,0.001450876920724456,0.09991902392755964
71.91955277242225,1.1276713144440855,0.07131448713049646,0.12061772809027947,62.843920157715694,3.6134107764245766e-05,0.001444332143416618,0.09931300677440993
71.91955277242225,1.139541538806655,0.07600082104792971,0.11583472479373778,60.38230521122638,3.8909429271283914e-05,0.0013919508695727444,0.09472767292295119
71.91955277242225,1.1514117631692242,0.1013467718729062,0.08996984006565596,47.02667434574273,5.472228052115e-05,0.0011035380746377203,0.07582234959115539
71.91955277242225,1.1632819875317935,0.14995529697282142,0.04037463031505757,21.21296996766561,8.91664141698859e-05,0.0005143608489611546,0.05482414510245423
71.91955277242225,1.175152211894363,0.17880483459967894,0.01094176820065086,5.766515995105785,0.00011233359356908428,0.00014205309933004536,0.0470919421169248
71.91955277242225,1.1870224362569322,0.1871519376305398,0.0024260625755237906,1.279717357967042,0.00011942261053142215,3.165161471877722e-05,0.04524643866444814
