time_s,position_m,C_H2,C_CH4,q_H2,q_CH4,u
0.0,0.01335602652304787,0.00881192510021439,0.02143496666017566,5.7369702697916445e-06,0.0003301796424033233,0.0
0.0,0.02671205304609574,0.008813299902416862,0.019998446264228854,5.75715421656671e-06,0.00030908957750949706,0.0
0.0,0.040068079569143614,0.008814644417898997,0.018593572543217182,5.777025318955632e-06,0.00028832640641026204,0.0
0.0,0.05342410609219148,0.008815955666597658,0.017223459353502654,5.796531558877812e-06,0.00026794448267014945,0.0
0.0,0.06678013261523935,0.008817230594471459,0.01589129784840512,5.815618725437548e-06,0.0002480004510789644,0.0
0.0,0.08013615913828723,0.008818466098842384,0.014600329999185993,5.834230820554338e-06,0.00022855282380051349,0.0
0.0,0.09349218566133509,0.008819659060942769,0.013353814585093892,5.852310600770929e-06,0.00020966141422757218,0.0
0.0,0.10684821218438297,0.008820806386249257,0.012154985049044675,5.8698002682056035e-06,0.00019138661499775686,0.0
0.0,0.12020423870743084,0.008821905052916806,0.011006998887647237,5.886642318928838e-06,0.0001737885115161486,0.0
0.0,0.1335602652304787,0.008822952168254817,0.009912878641729916,5.902780550031981e-06,0.00015692582966464304,0.0
0.0,0.14691629175352658,0.008823945032660027,0.008875445087125842,5.918161217073051e-06,0.000140854726379245,0.0
0.0,0.16027231827657445,0.008824881209811035,0.007897243893499587,5.932734321504768e-06,0.00012562744441952433,0.0
0.0,0.1736283447996223,0.008825758601147184,0.00698046780083085,5.94645499341968e-06,0.00011129086754198004,0.0
0.0,0.18698437132267018,0.00882657552186097,0.006126877213603981,5.959284919405652e-06,9.788502854236681e-05,0.0
0.0,0.20034039784571808,0.008827330774824168,0.005337722958209677,5.971193749809498e-06,8.544163882336752e-05,0.0
0.0,0.21369642436876593,0.008828023718148222,0.004613675687662767,5.9821604061414e-06,7.398272230869286e-05,0.0
0.0,0.22705245089181378,0.00882865432161399,0.0039547669255368565,5.992174200014348e-06,6.35194462963588e-05,0.0
0.0,0.24040847741486168,0.008829223207035108,0.0033603468857719104,6.001235672223613e-06,5.405124473487657e-05,0.0
0.0,0.25376450393790956,0.008829731667982762,0.002829063867693535,6.009357066508209e-06,4.556532323050688e-05,0.0
0.0,0.2671205304609574,0.008830181665125272,0.002358869127444606,6.01656236841005e-06,3.8036618482680136e-05,0.0
0.0,0.2804765569840053,0.008830575794858178,0.0019470496574501821,6.022886865583029e-06,3.14282577541704e-05,0.0
0.0,0.29383258350705316,0.00883091723077929,0.001590289343444445,6.028376220288368e-06,2.5692528055154684e-05,0.0
0.0,0.307188610030101,0.008831209639731144,0.0012847566896648504,6.033085084388116e-06,2.0772323358735838e-05,0.0
0.0,0.3205446365531489,0.00883145707638859,0.0010262149661446728,6.037075327307779e-06,1.6602996217284093e-05,0.0
0.0,0.33390066307619676,0.008831663862354178,0.000810148544614474,6.0404139827966064e-06,1.3114503195743362e-05,0.0
0.0,0.3472566895992446,0.008831834457189375,0.0006318976532389236,6.0431710458041925e-06,1.0233706901153868e-05,0.0
0.0,0.3606127161222925,0.008831973329544706,0.00048679303263697007,6.045417262593494e-06,7.886685071341818e-06,0.0
0.0,0.37396874264534036,0.008832084836381275,0.0003702821381980037,6.047222053525317e-06,6.000901026837464e-06,0.0
0.0,0.38732476916838826,0.008832173117266286,0.0002780395845659072,6.048651689513304e-06,4.507109051587727e-06,0.0
0.0,0.40068079569143616,0.008832242009045529,0.00020605630412347692,6.0497678129916365e-06,3.340899793801019e-06,0.0
0.0,0.414036822214484,0.008832294984039766,0.00015070412171842704,6.050626357003234e-06,2.4438296689570734e-06,0.0
0.0,0.42739284873753186,0.008832335112667868,0.00010877481010709084,6.05127687715086e-06,1.7641188690610771e-06,0.0
0.0,0.4407488752605797,0.008832365049294997,7.749487256539854e-05,6.051762275673737e-06,1.2569396424720381e-06,0.0
0.0,0.45410490178362756,0.00883238703844331,5.4519053202193835e-05,6.052118868762087e-06,8.843459347501182e-07,0.0
0.0,0.46746092830667546,0.008832402937362272,3.790675241831875e-05,6.052376729595202e-06,6.149149331189497e-07,0.0
0.0,0.48081695482972336,0.008832414250427679,2.6086082940965887e-05,6.052560231016011e-06,4.2318001819584436e-07,0.0
0.0,0.4941729813527712,0.008832422170844978,1.7810293691735998e-05,6.052688712226701e-06,2.8893413242268706e-07,0.0
0.0,0.5075290078758191,0.008832427625568958,1.2110833776626291e-05,6.052777201408805e-06,1.9647471846151149e-07,0.0
0.0,0.5208850343988669,0.008832431320066818,8.250579441959423e-06,6.0528371382610985e-06,1.3384874647572565e-07,0.0
0.0,0.5342410609219148,0.008832433780406903,5.679857046678153e-06,6.052877054660262e-06,9.214150205209356e-08,0.0
0.0,0.5475970874449627,0.00883243539100918,3.996997565011846e-06,6.052903185889391e-06,6.483792358547022e-08,0.0
0.0,0.5609531139680106,0.008832436427171743,2.9143506330629303e-06,6.052919997643331e-06,4.7271945104975646e-08,0.0
0.0,0.5743091404910584,0.008832437082113297,2.2300277835271064e-06,6.0529306243894575e-06,3.616846234326852e-08,0.0
0.0,0.5876651670141063,0.008832437488740642,1.8051590383082532e-06,6.052937222299614e-06,2.9274563304254425e-08,0.0
0.0,0.6010211935371542,0.008832437736647873,1.546130563309464e-06,6.052941244937811e-06,2.5071469181132967e-08,0.0
0.0,0.614377220060202,0.008832437885020673,1.3911014107507542e-06,6.052943652560045e-06,2.255584281323043e-08,0.0
0.0,0.6277332465832499,0.008832437972169054,1.3000428150048497e-06,6.052945066748046e-06,2.1078216322829453e-08,0.0
0.0,0.6410892731062978,0.008832438022387704,1.247570173668862e-06,6.052945881696359e-06,2.0226710801909815e-08,0.0
0.0,0.6544452996293457,0.008832438050768629,1.2179146343609838e-06,6.052946342285397e-06,1.974546040146328e-08,0.0
0.0,0.6678013261523935,0.008832438066493802,1.201482661577981e-06,6.052946597501399e-06,1.9478795620570645e-08,0.0
0.0,0.6811573526754414,0.008832438075033686,1.1925593131366075e-06,6.052946736099678e-06,1.933398032283851e-08,0.0
0.0,0.6945133791984892,0.008832438079577766,1.1878119063986845e-06,6.052946809839171e-06,1.9256933694760322e-08,0.0
0.0,0.7078694057215371,0.008832438081946621,1.1853384503564493e-06,6.0529468482602185e-06,1.9216790496277727e-08,0.0
0.0,0.721225432244585,0.00883243808315661,1.184076936621911e-06,6.052946867857486e-06,1.9196316136954382e-08,0.0
0.0,0.7345814587676328,0.008832438083760368,1.183447383490316e-06,6.052946877637614e-06,1.9186098245837372e-08,0.0
0.0,0.7479374852906807,0.008832438084056735,1.1831401070597947e-06,6.05294688241243e-06,1.918111090947188e-08,0.0
0.0,0.7612935118137285,0.008832438084196967,1.1829934924888984e-06,6.052946884689956e-06,1.917873118290875e-08,0.0
0.0,0.7746495383367765,0.008832438084262768,1.1829251389864394e-06,6.052946885752078e-06,1.9177621698514008e-08,0.0
0.0,0.7880055648598244,0.008832438084295352,1.1828940179229285e-06,6.052946886237467e-06,1.917711654271527e-08,0.0
0.0,0.8013615913828723,0.008832438084311207,1.1828801879541739e-06,6.052946886454119e-06,1.9176892049827334e-08,0.0
0.0,0.8147176179059201,0.008832438084319676,1.1828741926364272e-06,6.052946886549134e-06,1.917679472938897e-08,0.0
0.0,0.828073644428968,0.008832438084324956,1.1828716588752354e-06,6.05294688659045e-06,1.9176753598510676e-08,0.0
0.0,0.8414296709520158,0.008832438084330199,1.1828706155834792e-06,6.052946886609562e-06,1.9176736662211326e-08,0.0
0.0,0.8547856974750637,0.00883243808433542,1.1828701973287897e-06,6.0529468866193625e-06,1.9176729872301608e-08,0.0
0.0,0.8681417239981116,0.008832438084340609,1.1828700341888154e-06,6.052946886625341e-06,1.9176727223838028e-08,0.0
0.0,0.8814977505211594,0.008832438084345764,1.1828699723261116e-06,6.052946886629792e-06,1.9176726219516035e-08,0.0
0.0,0.8948537770442073,0.008832438084350917,1.1828699495401136e-06,6.05294688663366e-06,1.91767258495834e-08,0.0
0.0,0.9082098035672551,0.008832438084356067,1.1828699413967996e-06,6.052946886637307e-06,1.9176725717372686e-08,0.0
0.0,0.921565830090303,0.008832438084361224,1.1828699385780245e-06,6.052946886640881e-06,1.9176725671607268e-08,0.0
0.0,0.9349218566133509,0.008832438084366382,1.1828699376365178e-06,6.052946886644426e-06,1.9176725656320507e-08,0.0
0.0,0.9482778831363988,0.008832438084371556,1.1828699373363647e-06,6.052946886647972e-06,1.9176725651446795e-08,0.0
